발생년,발생년월일시분,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,법규위반_대분류,법규위반,도로형태_대분류,도로형태,가해자_당사자종별_대분류,가해자_당사자종별,피해자_당사자종별_대분류,피해자_당사자종별,발생위치X_UTMK,발생위치Y_UTMK,경도,위도
2018,2018-12-20 5:10,야간,목,1,1,0,0,0,경기,평택시,차대사람,횡단중,횡단중,운전자법규위반,과속,교차로,교차로내,승용차,승용차,보행자,보행자,963064,1889684,127.0848514,37.00492285
2018,2018-05-18 15:10,주간,금,1,3,0,2,0,경기,안성시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,화물차,화물차,976978,1885602,127.2413629,36.96857021
2018,2018-07-03 12:00,주간,화,1,1,0,0,0,경기,광주시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,특수차,특수차,없음,없음,977335,1933573,127.2439178,37.40099227
2018,2018-08-08 20:06,야간,수,1,1,0,0,0,경기,광주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,기타,기타,승용차,승용차,보행자,보행자,973551,1934787,127.201121,37.41183457
2018,2018-12-22 20:00,야간,토,1,1,0,0,0,경기,여주시,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1011512,1932413,127.6300516,37.39074203
2018,2018-09-06 1:20,야간,목,1,2,0,0,1,경기,여주시,차량단독,도로이탈,도로이탈 추락,운전자법규위반,과속,단일로,기타단일로,승용차,승용차,없음,없음,1011800,1921133,127.6331255,37.28906176
2018,2018-10-12 22:47,야간,금,1,1,0,0,0,경기,용인시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,교량위,승용차,승용차,화물차,화물차,973991,1906958,127.207067,37.16099992
2018,2018-11-14 0:45,야간,수,1,1,0,0,0,경기,용인시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,화물차,화물차,978307,1914126,127.2554683,37.22572283
2018,2018-07-14 15:13,주간,토,1,1,0,0,0,경기,용인시,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,자전거,자전거,없음,없음,973765,1907810,127.2044918,37.16867358
2018,2018-07-04 9:25,주간,수,1,1,0,0,0,경기,용인시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,건설기계,건설기계,보행자,보행자,961955,1914720,127.0711158,37.23055305
2018,2018-04-05 11:18,주간,목,1,1,0,0,0,경기,김포시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,이륜차,이륜차,화물차,화물차,930801,1960015,126.7156891,37.63700114
2018,2018-05-29 20:24,야간,화,1,1,0,0,0,경기,양평군,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,원동기장치자전거,건설기계,건설기계,1022122,1953786,127.750555,37.58319715
2018,2018-10-16 17:37,주간,화,1,1,0,0,0,경기,화성시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,사륜오토바이(ATV),사륜오토바이(ATV),없음,없음,953601,1909770,126.9772516,37.18555658
2018,2018-01-23 6:28,주간,화,1,1,0,0,0,경기,부천시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,승용차,승용차,934411,1943500,126.7580797,37.48841945
2018,2018-08-31 23:42,야간,금,1,2,1,0,0,경기,부천시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승합차,승합차,보행자,보행자,936228,1944147,126.7785753,37.49437812
2018,2018-09-07 0:23,야간,금,1,1,0,0,0,경기,안산시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,자전거,자전거,917522,1920528,126.5696196,37.28002678
2018,2018-08-20 10:22,주간,월,1,1,0,0,0,경기,안산시,차대사람,횡단중,횡단중,운전자법규위반,과속,단일로,기타단일로,승용차,승용차,보행자,보행자,937286,1926444,126.7920466,37.33489159
2018,2018-04-09 10:30,주간,월,1,2,1,0,0,경기,안산시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,건설기계,건설기계,승용차,승용차,916715,1914444,126.5611982,37.22512082
2018,2018-04-02 21:05,야간,월,1,1,0,0,0,경기,안산시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,승합차,보행자,보행자,922342,1915569,126.6245024,37.23574624
2018,2018-02-16 5:46,야간,금,1,1,0,0,0,경기,안산시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,941081,1924392,126.8350472,37.31664483
2018,2018-10-17 14:22,주간,수,1,1,0,0,0,경기,수원시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,승합차,보행자,보행자,962954,1918628,127.0821829,37.26581928
2018,2018-11-17 5:50,야간,토,1,1,0,0,0,경기,수원시,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,956683,1917063,127.0115497,37.2514421
2018,2018-09-02 2:50,야간,일,1,2,0,1,0,경기,군포시,차대사람,횡단중,횡단중,운전자법규위반,과속,교차로,교차로내,승용차,승용차,보행자,보행자,949178,1928207,126.9261629,37.35150941
2018,2018-02-15 2:10,야간,목,1,3,0,2,0,경기,성남시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,승용차,승용차,971600,1937222,127.1789809,37.433725
2018,2018-01-06 3:42,야간,토,1,3,1,1,0,경기,시흥시,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,승용차,승용차,승용차,승용차,938319,1940253,126.8025545,37.45942345
2018,2018-04-11 2:43,야간,수,1,1,0,0,0,경기,시흥시,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,935575,1936501,126.7718573,37.4254194
2018,2018-12-24 5:32,야간,월,1,1,0,0,0,경기,안산시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,943301,1926126,126.8599678,37.33241215
2018,2018-01-11 23:00,야간,목,1,3,2,0,0,경기,안성시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,화물차,화물차,979371,1885731,127.268243,36.96978859
2018,2018-03-24 5:04,야간,토,1,1,0,0,0,경기,성남시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,961245,1929892,127.0623204,37.36727982
2018,2018-04-04 2:27,야간,수,1,1,0,0,0,경기,용인시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,화물차,화물차,979038,1916425,127.2636437,37.24646273
2018,2018-08-07 3:30,야간,화,1,1,0,0,0,경기,군포시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,949691,1930899,126.931772,37.37580152
2018,2018-01-11 22:10,야간,목,1,1,0,0,0,경기,안산시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,946592,1923075,126.8973351,37.30510725
2018,2018-11-25 6:50,주간,일,1,4,0,0,3,경기,남양주시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,승합차,승용차,승용차,966907,1966664,127.1246052,37.69894073
2018,2018-08-18 23:25,야간,토,1,2,1,0,0,경기,의왕시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,기타,기타,승용차,승용차,없음,없음,956205.1,1932237.5,127.0052653,37.38819671
2018,2018-12-24 19:50,야간,월,1,1,0,0,0,경기,성남시,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,963087.8,1935433.6,127.0828549,37.41730472
2018,2018-03-26 3:50,야간,월,1,1,0,0,0,경기,용인시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,화물차,화물차,967738,1921131,127.1360287,37.288559
2018,2018-11-28 20:35,야간,수,1,2,1,0,0,경기,화성시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,화물차,화물차,941773,1903381,126.8444975,37.12730584
2018,2018-11-23 1:45,야간,금,1,1,0,0,0,경기,화성시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,특수차,특수차,화물차,화물차,945435,1908881,126.8853199,37.17710185
2018,2018-08-10 2:17,야간,금,1,1,0,0,0,경기,화성시,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,기타,기타,승용차,승용차,보행자,보행자,947818,1921411,126.9112857,37.29017843
2018,2018-09-14 8:10,주간,금,1,1,0,0,0,경기,화성시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,이륜차,이륜차,건설기계,건설기계,943350,1915446,126.8613349,37.23615166
2018,2018-05-09 0:17,야간,수,1,1,0,0,0,경기,하남시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,승용차,보행자,보행자,973835,1949371,127.2038118,37.54329669
2018,2018-02-01 16:30,주간,목,1,1,0,0,0,경기,안양시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,건설기계,건설기계,보행자,보행자,945772,1934208,126.8872674,37.40540564
2018,2018-12-28 0:30,야간,금,1,1,0,0,0,경기,용인시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,승합차,보행자,보행자,963611,1924589,127.0893006,37.31957617
2018,2018-11-04 14:15,주간,일,1,1,0,0,0,강원,춘천시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,1024592.2,1996408.1,127.7799773,37.96729331
2018,2018-12-26 10:20,주간,수,1,1,0,0,0,강원,춘천시,차대차,정면충돌,정면충돌,운전자법규위반,신호위반,교차로,교차로내,승용차,승용차,이륜차,이륜차,1019601.8,1988140.5,127.7229379,37.89289943
2018,2018-03-13 20:17,야간,화,1,4,3,0,0,강원,강릉시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,화물차,화물차,1120947.4,1982281.1,128.8744176,37.83227874
2018,2018-11-22 6:10,주간,목,1,1,0,0,0,강원,강릉시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,승합차,보행자,보행자,1123197.3,1973910.6,128.8985552,37.75655507
2018,2018-02-13 14:00,주간,화,1,1,0,0,0,강원,원주시,차량단독,전도,전도,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,1023579,1909642,127.7656495,37.18525817
2018,2018-07-21 5:00,야간,토,1,1,0,0,0,강원,원주시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,없음,없음,1038502,1925740,127.9346066,37.32986573
2018,2018-12-20 21:00,야간,목,1,2,1,0,0,강원,원주시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,1035312,1916674,127.8981682,37.24827367
2018,2018-11-15 1:25,야간,목,1,1,0,0,0,강원,원주시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,화물차,화물차,1038454,1926951,127.9341276,37.34078326
2018,2018-01-12 15:05,주간,금,1,1,0,0,0,강원,원주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,승용차,보행자,보행자,1038589,1928752,127.9357455,37.35701122
2018,2018-10-25 6:10,주간,목,1,1,0,0,0,강원,속초시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,1095816,2024495,128.594529,38.21566393
2018,2018-09-19 14:13,주간,수,1,1,0,0,0,강원,양양군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,기타,기타,화물차,화물차,보행자,보행자,1098785,2013763,128.6269486,38.11863793
2018,2018-09-17 18:45,야간,월,1,1,0,0,0,강원,양양군,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,지하차도(도로)내,화물차,화물차,보행자,보행자,1099001,2010814,128.6290033,38.09204088
2018,2018-05-17 22:25,야간,목,1,1,0,0,0,강원,홍천군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,승용차,없음,없음,1044758,1981027,128.0085997,37.82789765
2018,2018-09-17 4:48,야간,월,1,1,0,0,0,강원,평창군,차량단독,전도,전도,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,없음,없음,1106376,1964392,128.7062475,37.67289106
2018,2018-02-23 18:15,야간,금,1,2,1,0,0,강원,평창군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,없음,없음,1096207,1963735,128.5908699,37.66809323
2018,2018-08-13 22:17,야간,월,1,3,0,2,0,강원,태백시,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,승용차,승용차,승용차,승용차,1132028,1907309,128.9868416,37.1551981
2018,2018-11-27 10:34,주간,화,1,1,0,0,0,강원,태백시,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,기타,기타,승용차,승용차,보행자,보행자,1129700,1904519,128.9601491,37.13038262
2018,2018-02-28 15:05,주간,수,1,2,0,1,0,강원,태백시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,건설기계,건설기계,1131578,1917135,128.9835075,37.24380463
2018,2018-12-03 15:50,주간,월,1,1,0,0,0,강원,정선군,차대차,측면충돌,측면충돌,운전자법규위반,과속,단일로,기타단일로,승용차,승용차,농기계,농기계,1121046,1934280,128.8675914,37.39973256
2018,2018-10-01 19:00,야간,월,1,1,0,0,0,강원,횡성군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1059329.1,1943090.9,128.1710822,37.48515565
2018,2018-04-02 23:50,야간,월,1,1,0,0,0,강원,인제군,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,승합차,보행자,보행자,1059941,2008475,128.1834072,38.07439689
2018,2018-02-20 20:45,야간,화,1,1,0,0,0,강원,고성군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,기타,기타,승용차,승용차,없음,없음,1088041,2023396.8,128.5055903,38.20656232
2018,2018-09-08 13:30,주간,토,1,5,4,0,0,강원,고성군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,없음,없음,1079442,2049835,128.4103613,38.44560399
2018,2018-02-06 2:20,야간,화,1,2,1,0,0,강원,철원군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,없음,없음,994424.1,2026783.9,127.4362818,38.24137835
2018,2018-11-20 17:29,주간,화,1,1,0,0,0,강원,양구군,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,기타,기타,사륜오토바이(ATV),사륜오토바이(ATV),없음,없음,1046803.5,2020534.4,128.0344209,38.18385543
2018,2018-09-05 18:10,야간,수,1,2,0,1,0,강원,양구군,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,승용차,승용차,승용차,1054407.1,2029583.6,128.1219313,38.2649798
2018,2018-01-22 18:00,야간,월,1,1,0,0,0,충북,청주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,996390,1848769,127.4596185,36.63680553
2018,2018-09-14 21:00,야간,금,1,2,0,1,0,충북,청주시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,이륜차,이륜차,승용차,승용차,993416,1857095,127.4262798,36.71184781
2018,2018-03-14 16:55,주간,수,1,2,0,1,0,충북,충주시,차대차,기타,기타,운전자법규위반,신호위반,교차로,교차로내,승용차,승용차,이륜차,이륜차,1036135,1884549,127.9058999,36.95866593
2018,2018-02-14 22:57,야간,수,1,1,0,0,0,충북,충주시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1040246,1897607,127.9527748,37.0762055
2018,2018-12-18 17:52,주간,화,1,1,0,0,0,충북,충주시,차대사람,횡단중,횡단중,운전자법규위반,신호위반,단일로,기타단일로,승용차,승용차,보행자,보행자,1036273,1885983,127.9075189,36.97158706
2018,2018-11-22 18:45,야간,목,1,1,0,0,0,충북,제천시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,건설기계,건설기계,1058126,1903842,128.1544013,37.13146741
2018,2018-10-08 10:16,주간,월,1,3,1,1,0,충북,영동군,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,화물차,화물차,화물차,1015670,1789892,127.6740975,36.10588716
2018,2018-02-07 4:41,야간,수,1,1,0,0,0,충북,영동군,차량단독,전도,전도,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,없음,없음,1016141,1802396,127.6795874,36.21861119
2018,2018-05-20 16:05,주간,일,1,1,0,0,0,충북,괴산군,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,1037501,1872993,127.9206713,36.85444291
2018,2018-11-21 19:05,야간,수,1,1,0,0,0,충북,음성군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1009975,1888305,127.6120987,36.99316506
2018,2018-09-28 10:23,주간,금,1,1,0,0,0,충북,음성군,차대차,기타,기타,운전자법규위반,교차로 통행방법 위반,교차로,교차로내,화물차,화물차,이륜차,이륜차,996967,1890778,127.4659053,37.01550576
2018,2018-07-08 14:45,주간,일,1,3,1,1,0,충북,단양군,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,승용차,승용차,승용차,1083032,1896701,128.4339817,37.06522564
2018,2018-08-28 23:10,야간,화,1,1,0,0,0,충북,진천군,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,승용차,승용차,994137,1866722,127.4342788,36.79863797
2018,2018-02-09 17:00,주간,금,1,2,1,0,0,충북,청주시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,승용차,승용차,승용차,987565,1850344,127.3608767,36.65092971
2018,2018-05-30 0:18,야간,수,1,1,0,0,0,충북,청주시,차대사람,차도통행중,차도통행중,운전자법규위반,과속,단일로,기타단일로,승용차,승용차,보행자,보행자,997003,1850084,127.4664704,36.64866234
2018,2018-12-20 4:50,야간,목,1,1,0,0,0,충북,청주시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,승용차,자전거,자전거,993705,1847600,127.4295937,36.62625305
2018,2018-12-19 6:32,주간,수,1,1,0,0,0,충북,충주시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,화물차,화물차,1020234,1895237,127.7275748,37.05548748
2018,2018-04-04 5:40,야간,수,1,1,0,0,0,경기,이천시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,승합차,화물차,화물차,1000193,1916207,127.5021761,37.24473353
2018,2018-04-28 15:00,주간,토,1,5,0,4,0,경기,이천시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,화물차,화물차,992913,1916794,127.420087,37.24999783
2018,2018-01-25 19:43,야간,목,1,3,2,0,0,경기,이천시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,승합차,승용차,승용차,993354,1915869,127.425068,37.24166309
2018,2018-04-26 18:50,야간,목,1,10,1,8,0,충북,괴산군,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,터널안,화물차,화물차,화물차,화물차,1045664,1861040,128.0115205,36.7463348
2018,2018-10-12 16:22,주간,금,1,13,3,9,0,충북,음성군,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,승용차,승용차,997480.1,1887301,127.4716848,36.9841641
2018,2018-04-12 10:05,주간,목,1,1,0,0,0,충북,진천군,차량단독,전복,전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,특수차,특수차,없음,없음,997806,1874640,127.4753835,36.87003183
2018,2018-07-30 14:40,주간,월,1,1,0,0,0,충남,서산시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,화물차,자전거,자전거,907414,1864509,126.4625043,36.77418227
2018,2018-03-06 2:05,야간,화,1,1,0,0,0,충남,서산시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,승용차,승용차,911714,1869720,126.5100781,36.82156148
2018,2018-10-03 22:00,야간,수,1,1,0,0,0,충남,서산시,차대사람,횡단중,횡단중,운전자법규위반,과속,단일로,기타단일로,승용차,승용차,보행자,보행자,914320,1855667,126.540873,36.69513402
2018,2018-10-27 23:58,야간,토,1,1,0,0,0,충남,서산시,차대사람,횡단중,횡단중,운전자법규위반,과속,교차로,교차로내,승용차,승용차,보행자,보행자,907307,1864325,126.4613279,36.77251337
2018,2018-06-22 16:00,주간,금,1,1,0,0,0,충남,천안시,차대차,측면충돌,측면충돌,운전자법규위반,안전거리 미확보,교차로,교차로부근,이륜차,이륜차,승용차,승용차,965412,1867144,127.112271,36.80182834
2018,2018-02-02 17:10,주간,금,1,1,0,0,0,충남,천안시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승합차,승합차,보행자,보행자,967336,1870896,127.1336773,36.83571918
2018,2018-09-09 11:24,주간,일,1,1,0,0,0,충남,천안시,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,없음,없음,980310,1877277,127.2790122,36.89360041
2018,2018-08-12 21:00,야간,일,1,1,0,0,0,충남,천안시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,자전거,자전거,967506,1879450,127.1352173,36.91283454
2018,2018-11-02 6:40,주간,금,1,2,1,0,0,충남,천안시,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,화물차,화물차,승용차,승용차,964289,1866991,127.0996897,36.80040742
2018,2018-03-26 12:58,주간,월,1,1,0,0,0,충남,논산시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,화물차,보행자,보행자,956067,1795163,127.0116063,36.15253974
2018,2018-06-02 15:30,주간,토,1,1,0,0,0,충남,논산시,차대차,측면충돌,측면충돌,운전자법규위반,부당한 회전,교차로,교차로부근,자전거,자전거,승용차,승용차,964207,1801449,127.101808,36.20954573
2018,2018-04-12 18:35,야간,목,1,1,0,0,0,충남,계룡시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,보행자,보행자,976301,1811423,127.2360481,36.29983799
2018,2018-09-27 17:00,주간,목,1,1,0,0,0,충남,논산시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,964866,1805504,127.1089572,36.24612731
2018,2018-10-21 15:00,주간,일,1,2,1,0,0,충남,논산시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,승용차,이륜차,이륜차,959682,1797310,127.0516821,36.172053
2018,2018-07-31 17:34,주간,화,1,1,0,0,0,충남,홍성군,차량단독,전도,전도,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,없음,없음,925382,1848786,126.6653615,36.63404195
2018,2018-07-29 16:49,주간,일,1,1,0,0,0,충남,홍성군,차량단독,전복,전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,농기계,농기계,없음,없음,923371,1839347,126.6438102,36.54879872
2018,2018-08-02 12:20,주간,목,1,8,7,0,0,충남,아산시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,화물차,화물차,승합차,승합차,954331,1855602,126.9887485,36.69731375
2018,2018-03-31 20:30,야간,토,1,1,0,0,0,충남,아산시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,963208,1870568,127.0873992,36.83261079
2018,2018-01-14 20:45,야간,일,1,1,0,0,0,충남,아산시,차대차,정면충돌,정면충돌,운전자법규위반,신호위반,교차로,교차로내,승합차,승합차,이륜차,이륜차,960835,1880664,127.0602667,36.92352434
2018,2018-02-24 3:20,야간,토,1,2,0,1,0,충남,아산시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,교차로,교차로부근,승용차,승용차,화물차,화물차,958525,1879547,127.0343926,36.91335657
2018,2018-11-08 15:30,주간,목,1,6,4,1,0,충남,서천군,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,승합차,없음,없음,923151,1792738,126.645952,36.1286278
2018,2018-12-21 18:02,야간,금,1,1,0,0,0,충남,서천군,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,승용차,자전거,자전거,928895,1788873,126.7101302,36.09422326
2018,2018-02-04 18:32,야간,일,1,1,0,0,0,충남,서천군,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,보행자,보행자,927365,1779336,126.6940128,36.00813424
2018,2018-08-11 5:40,야간,토,1,1,0,0,0,충남,공주시,차대사람,횡단중,횡단중,운전자법규위반,신호위반,교차로,교차로부근,승용차,승용차,보행자,보행자,967343,1830714,127.1354674,36.47348791
2018,2018-08-21 10:25,주간,화,1,1,0,0,0,세종,세종,차대차,정면충돌,정면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,농기계,농기계,승용차,승용차,982131,1841940,127.3002767,36.57508144
2018,2018-10-25 7:30,주간,목,1,2,0,1,0,충남,예산군,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,기타,기타,화물차,화물차,승용차,승용차,943386,1853265,126.8664013,36.67565805
2018,2018-08-02 22:30,야간,목,1,1,0,0,0,충남,예산군,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,원동기장치자전거,원동기장치자전거,927317,1854975,126.6864165,36.68997945
2018,2018-04-09 14:45,주간,월,1,1,0,0,0,충남,부여군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,보행자,보행자,949880,1808711,126.9419629,36.27437735
